model	jobadterm	i	result	sim	eval_score	eval_score_rnd_soft	evalscore_rnd_hard	gradSel	firstTerm
custom_sample-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	FAGE ** FA SRK **	3	isced-f/0923_Sozialarbeit und Beratung	0.502	0.166666667	0	0	0	0
custom_sample-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	FAGE ** FA SRK **	4	isced-f/0913_Krankenpflege und Hebammenausbildung	0.49	1.0	1	1	0	0
custom_sample-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	FAGE ** FA SRK **	5	isced-f/0923_Sozialarbeit und Beratung	0.485	0.166666667	0	0	0	0
custom_sample-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	FAGE ** FA SRK **	6	isced-f/0923_Sozialarbeit und Beratung	0.48	0.166666667	0	0	0	0
custom_sample-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	FAGE ** FA SRK **	7	isced-f/0923_Sozialarbeit und Beratung	0.48	0.166666667	0	0	0	0
custom_sample-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	FAGE ** FA SRK **	8	isced-f/0913_Krankenpflege und Hebammenausbildung	0.473	1.0	1	1	0	0
custom_sample-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	FAGE ** FA SRK **	9	isced-f/0923_Sozialarbeit und Beratung	0.471	0.166666667	0	0	0	0
custom_sample-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	EDV-Bereich, Bauadministration ** Messerli ** Bau-, Liegenschaftsverwaltung	0	isced-f/0611_Computernutzung	0.821	1.0	1	1	1	1
custom_sample-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	EDV-Bereich, Bauadministration ** Messerli ** Bau-, Liegenschaftsverwaltung	1	skill/S5.6.3_Nutzung computergestützter Tools zum Konstruieren und Zeichnen	0.761	1.0	1	1	1	0
custom_sample-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	EDV-Bereich, Bauadministration ** Messerli ** Bau-, Liegenschaftsverwaltung	2	skill/S6.7.0_Verwendung von Handwerkzeugen	0.614	0.0	0	0	0	0
custom_sample-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	EDV-Bereich, Bauadministration ** Messerli ** Bau-, Liegenschaftsverwaltung	3	isced-f/0715_Mechanik und Metallbearbeitung	0.591	0.0	0	0	0	0
custom_sample-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	EDV-Bereich, Bauadministration ** Messerli ** Bau-, Liegenschaftsverwaltung	4	isced-f/0715_Mechanik und Metallbearbeitung	0.581	0.0	0	0	0	0
custom_sample-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	EDV-Bereich, Bauadministration ** Messerli ** Bau-, Liegenschaftsverwaltung	5	skill/S6.7.1_Schneiden von Materialien und Bohren von Löchern	0.578	0.0	0	0	0	0
custom_sample-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	EDV-Bereich, Bauadministration ** Messerli ** Bau-, Liegenschaftsverwaltung	6	isced-f/0715_Mechanik und Metallbearbeitung	0.572	0.0	0	0	0	0
custom_sample-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	EDV-Bereich, Bauadministration ** Messerli ** Bau-, Liegenschaftsverwaltung	7	skill/S8.7.1_Reparatur und Installation von maschinellen Einrichtungen	0.57	0.0	0	0	0	0
custom_sample-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	EDV-Bereich, Bauadministration ** Messerli ** Bau-, Liegenschaftsverwaltung	8	isced-f/0715_Mechanik und Metallbearbeitung	0.568	0.0	0	0	0	0
custom_sample-MAPPED2-terms-ontology-sts-tsdae-jobGBERT	EDV-Bereich, Bauadministration ** Messerli ** Bau-, Liegenschaftsverwaltung	9	isced-f/0715_Mechanik und Metallbearbeitung	0.568	0.0	0	0	0	0
