model	jobadterm	i	result	sim	eval_score	eval_score_rnd_soft	evalscore_rnd_hard	gradSel	firstTerm
custom_sample-MAPPED2-terms-ontology-mnr-sts-gbert	FAGE ** FA SRK **	7	skill/T1.3_Arbeiten mit digitalen Geräten und Anwendungen	0.355	0.0	0	0	0	0
custom_sample-MAPPED2-terms-ontology-mnr-sts-gbert	FAGE ** FA SRK **	8	isced-f/0613_Entwicklung und Analyse von Software und Anwendungen	0.353	0.0	0	0	0	0
custom_sample-MAPPED2-terms-ontology-mnr-sts-gbert	FAGE ** FA SRK **	9	isced-f/0613_Entwicklung und Analyse von Software und Anwendungen	0.35	0.0	0	0	0	0
custom_sample-MAPPED2-terms-ontology-mnr-sts-gbert	EDV-Bereich, Bauadministration ** Messerli ** Bau-, Liegenschaftsverwaltung	0	isced-f/0730_Architektur und Bauwesen	0.552	0.5	1	0	1	1
custom_sample-MAPPED2-terms-ontology-mnr-sts-gbert	EDV-Bereich, Bauadministration ** Messerli ** Bau-, Liegenschaftsverwaltung	1	isced-f/073_Architektur und Bauwesen	0.552	0.5	1	0	1	0
custom_sample-MAPPED2-terms-ontology-mnr-sts-gbert	EDV-Bereich, Bauadministration ** Messerli ** Bau-, Liegenschaftsverwaltung	2	isced-f/0732_Bau- und Bauingenieurwesen	0.546	0.5	1	0	1	0
custom_sample-MAPPED2-terms-ontology-mnr-sts-gbert	EDV-Bereich, Bauadministration ** Messerli ** Bau-, Liegenschaftsverwaltung	3	isced-f/0732_Bau- und Bauingenieurwesen	0.538	0.5	1	0	1	0
custom_sample-MAPPED2-terms-ontology-mnr-sts-gbert	EDV-Bereich, Bauadministration ** Messerli ** Bau-, Liegenschaftsverwaltung	4	isced-f/0731_Architektur und Städteplanung	0.531	0.0	0	0	0	0
custom_sample-MAPPED2-terms-ontology-mnr-sts-gbert	EDV-Bereich, Bauadministration ** Messerli ** Bau-, Liegenschaftsverwaltung	5	isced-f/0732_Bau- und Bauingenieurwesen	0.53	0.5	1	0	0	0
custom_sample-MAPPED2-terms-ontology-mnr-sts-gbert	EDV-Bereich, Bauadministration ** Messerli ** Bau-, Liegenschaftsverwaltung	6	isced-f/0732_Bau- und Bauingenieurwesen	0.527	0.5	1	0	0	0
custom_sample-MAPPED2-terms-ontology-mnr-sts-gbert	EDV-Bereich, Bauadministration ** Messerli ** Bau-, Liegenschaftsverwaltung	7	isced-f/0732_Bau- und Bauingenieurwesen	0.522	0.5	1	0	0	0
custom_sample-MAPPED2-terms-ontology-mnr-sts-gbert	EDV-Bereich, Bauadministration ** Messerli ** Bau-, Liegenschaftsverwaltung	8	isced-f/0732_Bau- und Bauingenieurwesen	0.519	0.5	1	0	0	0
custom_sample-MAPPED2-terms-ontology-mnr-sts-gbert	EDV-Bereich, Bauadministration ** Messerli ** Bau-, Liegenschaftsverwaltung	9	isced-f/0731_Architektur und Städteplanung	0.514	0.0	0	0	0	0
