model	jobadterm	i	result	sim	eval_score	eval_score_rnd_soft	evalscore_rnd_hard	gradSel	firstTerm
custom_sample-MAPPED2-terms-ontology-sts-jobGBERT	FAGE ** FA SRK **	8	isced-f/0913_Krankenpflege und Hebammenausbildung	0.519	1.0	1	1	1	0
custom_sample-MAPPED2-terms-ontology-sts-jobGBERT	FAGE ** FA SRK **	9	isced-f/0923_Sozialarbeit und Beratung	0.505	0.166666667	0	0	1	0
custom_sample-MAPPED2-terms-ontology-sts-jobGBERT	EDV-Bereich, Bauadministration ** Messerli ** Bau-, Liegenschaftsverwaltung	0	isced-f/0611_Computernutzung	0.829	1.0	1	1	1	1
custom_sample-MAPPED2-terms-ontology-sts-jobGBERT	EDV-Bereich, Bauadministration ** Messerli ** Bau-, Liegenschaftsverwaltung	1	skill/S5.6.3_Nutzung computergestützter Tools zum Konstruieren und Zeichnen	0.767	1.0	1	1	1	0
custom_sample-MAPPED2-terms-ontology-sts-jobGBERT	EDV-Bereich, Bauadministration ** Messerli ** Bau-, Liegenschaftsverwaltung	2	isced-f/0715_Mechanik und Metallbearbeitung	0.499	0.0	0	0	0	0
custom_sample-MAPPED2-terms-ontology-sts-jobGBERT	EDV-Bereich, Bauadministration ** Messerli ** Bau-, Liegenschaftsverwaltung	3	isced-f/0715_Mechanik und Metallbearbeitung	0.492	0.0	0	0	0	0
custom_sample-MAPPED2-terms-ontology-sts-jobGBERT	EDV-Bereich, Bauadministration ** Messerli ** Bau-, Liegenschaftsverwaltung	4	isced-f/0732_Bau- und Bauingenieurwesen	0.466	0.5	1	0	0	0
custom_sample-MAPPED2-terms-ontology-sts-jobGBERT	EDV-Bereich, Bauadministration ** Messerli ** Bau-, Liegenschaftsverwaltung	5	isced-f/0713_Elektrizität und Energie	0.461	0.0	0	0	0	0
custom_sample-MAPPED2-terms-ontology-sts-jobGBERT	EDV-Bereich, Bauadministration ** Messerli ** Bau-, Liegenschaftsverwaltung	6	isced-f/0611_Computernutzung	0.459	1.0	1	1	0	0
custom_sample-MAPPED2-terms-ontology-sts-jobGBERT	EDV-Bereich, Bauadministration ** Messerli ** Bau-, Liegenschaftsverwaltung	7	isced-f/0715_Mechanik und Metallbearbeitung	0.459	0.0	0	0	0	0
custom_sample-MAPPED2-terms-ontology-sts-jobGBERT	EDV-Bereich, Bauadministration ** Messerli ** Bau-, Liegenschaftsverwaltung	8	isced-f/0732_Bau- und Bauingenieurwesen	0.452	0.5	1	0	0	0
custom_sample-MAPPED2-terms-ontology-sts-jobGBERT	EDV-Bereich, Bauadministration ** Messerli ** Bau-, Liegenschaftsverwaltung	9	isced-f/0715_Mechanik und Metallbearbeitung	0.442	0.0	0	0	0	0
