model	jobadterm	i	result	sim	eval_score	eval_score_rnd_soft	evalscore_rnd_hard	gradSel	firstTerm
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	Internet Sicherheit Technologien ** VPN ** IP Security	4	IKT-Geräte schützen_skill/S5.2.2_Schützen von IKT-Geräten	0.689	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	Internet Sicherheit Technologien ** VPN ** IP Security	5	Werkzeug für Penetrationstests_skill/S3.3.6_Schutz von Privatsphäre und personenbezogenen Daten	0.68	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	Internet Sicherheit Technologien ** VPN ** IP Security	6	Netzsicherheit_isced-f/1031_Militär und Verteidigung	0.678	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	Internet Sicherheit Technologien ** VPN ** IP Security	7	IKT-Verschlüsselung_isced-f/0612_Datenbankdesign und Netzwerkverwaltung	0.67	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	Internet Sicherheit Technologien ** VPN ** IP Security	8	Firewall einrichten_skill/S5.2.2_Schützen von IKT-Geräten	0.67	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	Internet Sicherheit Technologien ** VPN ** IP Security	9	Firewall einrichten_skill/T1.3_Arbeiten mit digitalen Geräten und Anwendungen	0.665	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Gewinnung von Neukunden ** Akquise	0	Akquisiteur_isced-f/0416_Verkauf und Handel	0.63	1.0	1	1	1	1
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Gewinnung von Neukunden ** Akquise	1	neue Kunden ausfindig machen_skill/S1.2.3_Aufbau von beruflichen Beziehungen oder Netzwerken	0.597	1.0	1	1	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Gewinnung von Neukunden ** Akquise	2	Akquisiteur_isced-f/0416_Verkauf und Handel	0.59	1.0	1	1	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Gewinnung von Neukunden ** Akquise	3	neue Kunden ausfindig machen_skill/T6.5_Anwenden unternehmerischer und finanzieller Fähigkeiten und Kompetenzen	0.575	1.0	1	1	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Gewinnung von Neukunden ** Akquise	4	Geschäftsbeziehungen aufbauen_skill/S1.2.3_Aufbau von beruflichen Beziehungen oder Netzwerken	0.506	0.25	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Gewinnung von Neukunden ** Akquise	5	aktives Verkaufen durchführen_skill/S1.6.1_Verkauf von Waren oder Dienstleistungen	0.5	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Gewinnung von Neukunden ** Akquise	6	Kunden betreuen_skill/S1.6.2_Werbung für Waren, Dienstleistungen oder Programme	0.495	0.25	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Gewinnung von Neukunden ** Akquise	7	Kundenwerber_isced-f/0416_Verkauf und Handel	0.489	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Gewinnung von Neukunden ** Akquise	8	Kundenbetreuung pflegen_skill/S1.6.2_Werbung für Waren, Dienstleistungen oder Programme	0.489	0.25	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Gewinnung von Neukunden ** Akquise	9	Aufbau von beruflichen Beziehungen oder Netzwerken_skill/S1.2.3_	0.487	0.25	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Disponent **	0	Disponent_isced-f/0413_Management und Verwaltung	0.891	1.0	1	1	1	1
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Disponent **	1	Disponent_isced-f/0413_Management und Verwaltung	0.869	1.0	1	1	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Disponent **	2	Dispositionsleiter_isced-f/0413_Management und Verwaltung	0.795	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Disponent **	3	Dispositionsleiter_isced-f/0413_Management und Verwaltung	0.794	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Disponent **	4	Disponent Transport und Logistik_isced-f/1041_Verkehr	0.785	0.75	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Disponent **	5	Dispositionszeichner_isced-f/0700_Techniker und Ingenieure	0.775	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Disponent **	6	Dispositionszeichner_isced-f/0700_Techniker und Ingenieure	0.769	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Disponent **	7	Disponentgehilfe_isced-f/0413_Management und Verwaltung	0.768	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Disponent **	8	Disponent Schifffahrt_isced-f/1041_Verkehr	0.765	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Disponent **	9	Disponentgehilfe_isced-f/0413_Management und Verwaltung	0.764	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	.NET, OO-Programmierung, DB-Lösungen ** MS-SQL ** 3-Tier-Architektur, Internet-Programmierung	0	Abfragesprachen_isced-f/0613_Programmierung und Softwareentwicklung	0.663	0.5	1	0	1	1
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	.NET, OO-Programmierung, DB-Lösungen ** MS-SQL ** 3-Tier-Architektur, Internet-Programmierung	1	Datenbankmanagementsysteme_isced-f/0612_Datenbankdesign und Netzwerkverwaltung	0.642	0.75	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	.NET, OO-Programmierung, DB-Lösungen ** MS-SQL ** 3-Tier-Architektur, Internet-Programmierung	2	Datenbankmanagementsysteme_isced-f/0612_Datenbankdesign und Netzwerkverwaltung	0.634	0.75	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	.NET, OO-Programmierung, DB-Lösungen ** MS-SQL ** 3-Tier-Architektur, Internet-Programmierung	3	Datenbankmanagementsysteme_isced-f/0612_Datenbankdesign und Netzwerkverwaltung	0.633	0.75	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	.NET, OO-Programmierung, DB-Lösungen ** MS-SQL ** 3-Tier-Architektur, Internet-Programmierung	4	Datenbankmanagementsysteme_isced-f/0612_Datenbankdesign und Netzwerkverwaltung	0.629	0.75	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	.NET, OO-Programmierung, DB-Lösungen ** MS-SQL ** 3-Tier-Architektur, Internet-Programmierung	5	SQL_isced-f/0613_Programmierung und Softwareentwicklung	0.629	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	.NET, OO-Programmierung, DB-Lösungen ** MS-SQL ** 3-Tier-Architektur, Internet-Programmierung	6	Abfragesprachen_isced-f/0613_Programmierung und Softwareentwicklung	0.625	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	.NET, OO-Programmierung, DB-Lösungen ** MS-SQL ** 3-Tier-Architektur, Internet-Programmierung	7	Datenbankmanagementsysteme_isced-f/0612_Datenbankdesign und Netzwerkverwaltung	0.621	0.75	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	.NET, OO-Programmierung, DB-Lösungen ** MS-SQL ** 3-Tier-Architektur, Internet-Programmierung	8	Datenbankmanagementsysteme_isced-f/0612_Datenbankdesign und Netzwerkverwaltung	0.619	0.75	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	.NET, OO-Programmierung, DB-Lösungen ** MS-SQL ** 3-Tier-Architektur, Internet-Programmierung	9	Oracle Relational Database_isced-f/0612_Datenbankdesign und Netzwerkverwaltung	0.618	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Lebensmittelverkauf **	0	Lebensmittelverkäufer_isced-f/0416_Verkauf und Handel	0.811	1.0	1	1	1	1
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Lebensmittelverkauf **	1	Lebensmittelverarbeitung_isced-f/0721_	0.794	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Lebensmittelverkauf **	2	Lebensmittelhändler_isced-f/0416_Verkauf und Handel	0.785	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Lebensmittelverkauf **	3	Lebensmittelhändler_isced-f/0416_Verkauf und Handel	0.784	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Lebensmittelverkauf **	4	Lebensmittelverkäufer_isced-f/0416_Verkauf und Handel	0.777	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Lebensmittelverkauf **	5	Lebensmittelkaufmann_isced-f/0416_Verkauf und Handel	0.759	0.75	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Lebensmittelverkauf **	6	Lebensmittel- und Getränkeindustrie_isced-f/0721_Lebensmittelverarbeitung	0.746	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Lebensmittelverkauf **	7	Lebensmittelauszeichnung_isced-f/0721_Lebensmittelverarbeitung	0.744	0.25	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Lebensmittelverkauf **	8	Lebensmittelvertreter_isced-f/0416_Verkauf und Handel	0.739	0.75	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Lebensmittelverkauf **	9	Lebensmittelvertreter_isced-f/0416_Verkauf und Handel	0.737	0.75	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	funktionellen Behandlung ** Neurotraining **	0	Neuropsychiatrie_isced-f/0912_Medizin	0.739	0.5	1	0	1	1
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	funktionellen Behandlung ** Neurotraining **	1	Neuropsychiatrie_isced-f/0912_Medizin	0.738	0.5	1	0	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	funktionellen Behandlung ** Neurotraining **	2	Neuroophthalmologie_isced-f/0912_Medizin	0.715	0.0	0	0	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	funktionellen Behandlung ** Neurotraining **	3	Neurophysiologie_isced-f/0912_Medizin	0.714	0.0	0	0	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	funktionellen Behandlung ** Neurotraining **	4	Neurologie_isced-f/0912_Medizin	0.713	0.5	1	0	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	funktionellen Behandlung ** Neurotraining **	5	Neuroanatomie_isced-f/0912_Medizin	0.706	0.0	0	0	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	funktionellen Behandlung ** Neurotraining **	6	Neuropathologie_isced-f/0912_Medizin	0.695	0.0	0	0	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	funktionellen Behandlung ** Neurotraining **	7	Neuropsychologie_isced-f/0313_Psychologie	0.68	0.75	1	1	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	funktionellen Behandlung ** Neurotraining **	8	psychomotorische Therapie_isced-f/0915_Therapie und Rehabilitation	0.671	0.75	1	1	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	funktionellen Behandlung ** Neurotraining **	9	Neurochirurgie_isced-f/0912_Medizin	0.657	0.0	0	0	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Feuerwehr ** Sanität	0	Feuerwehrmann_isced-f/1032_Sicherheit und Personenschutz	0.819	1.0	1	1	1	1
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Feuerwehr ** Sanität	1	Feuerwehroffizier_isced-f/1032_Sicherheit und Personenschutz	0.818	0.5	1	0	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Feuerwehr ** Sanität	2	Feuerwehroffizier_isced-f/1032_Sicherheit und Personenschutz	0.815	0.5	1	0	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Feuerwehr ** Sanität	3	Feuerwehrmann_isced-f/1032_Sicherheit und Personenschutz	0.811	1.0	1	1	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Feuerwehr ** Sanität	4	Feuerwehrkommandant_isced-f/1032_Sicherheit und Personenschutz	0.799	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Feuerwehr ** Sanität	5	Feuerwehrkommandant_isced-f/1032_Sicherheit und Personenschutz	0.796	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Feuerwehr ** Sanität	6	Feuerwehrtechniker_isced-f/1032_Sicherheit und Personenschutz	0.793	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Feuerwehr ** Sanität	7	Feuerwehrinspektor_isced-f/1032_Sicherheit und Personenschutz	0.784	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Feuerwehr ** Sanität	8	Feuerwehrtechniker_isced-f/1032_Sicherheit und Personenschutz	0.784	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Feuerwehr ** Sanität	9	Feuerwehrsoldat_isced-f/1032_Sicherheit und Personenschutz	0.783	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Führungserfahrung **	0	Führung und Motivation_skill/S4.5.0_	0.665	1.0	1	1	1	1
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Führungserfahrung **	1	Führung und Motivation_skill/S4.5_	0.665	1.0	1	1	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Führungserfahrung **	2	Führungsprinzipien_isced-f/0031_allgemeine Fähigkeiten	0.656	1.0	1	1	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Führungserfahrung **	3	Managementkompetenzen besitzen_skill/S4.0.0_Managementfähigkeiten	0.654	0.5	1	0	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Führungserfahrung **	4	Führungsfachmann_isced-f/0413_Management und Verwaltung	0.643	1.0	1	1	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Führungserfahrung **	5	Führungsverantwortlicher_isced-f/0413_Management und Verwaltung	0.641	1.0	1	1	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Führungserfahrung **	6	Führungsverantwortlicher_isced-f/0413_Management und Verwaltung	0.629	1.0	1	1	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Führungserfahrung **	7	Managementfähigkeiten_skill/S4.0_	0.624	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Führungserfahrung **	8	Managementfähigkeiten_skill/S4_	0.624	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Führungserfahrung **	9	Managementfähigkeiten_skill/S4.0.0_	0.624	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Französisch **	0	Französisch_skill/L1_Sprachen	0.959	1.0	1	1	1	1
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Französisch **	1	Französisch_skill/T1.1_Beherrschen von Sprachen	0.92	1.0	1	1	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Französisch **	2	Französisch sprechen_skill/L1_Sprachen	0.879	1.0	1	1	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Französisch **	3	geschriebenes Französisch verstehen_skill/L1_Sprachen	0.841	1.0	1	1	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Französisch **	4	Französisch sprechen_skill/T1.1_Beherrschen von Sprachen	0.832	1.0	1	1	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Französisch **	5	Französisch schreiben_skill/L1_Sprachen	0.809	1.0	1	1	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Französisch **	6	geschriebenes Französisch verstehen_skill/T1.1_Beherrschen von Sprachen	0.802	1.0	1	1	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Französisch **	7	Französisch schreiben_skill/T1.1_Beherrschen von Sprachen	0.768	1.0	1	1	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Französisch **	8	Französischlehrer_isced-f/0114_Fachlehrer und Lehrer	0.73	0.0	0	0	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Französisch **	9	Französischlehrer_isced-f/0114_Fachlehrer und Lehrer	0.689	0.0	0	0	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Sehr gute Kenntnisse in Deutsch und Französisch **	0	Französisch_skill/L1_Sprachen	0.454	1.0	1	1	1	1
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Sehr gute Kenntnisse in Deutsch und Französisch **	1	geschriebenes Französisch verstehen_skill/L1_Sprachen	0.452	1.0	1	1	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Sehr gute Kenntnisse in Deutsch und Französisch **	2	gesprochenes Französisch verstehen_skill/L1_Sprachen	0.44	1.0	1	1	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Sehr gute Kenntnisse in Deutsch und Französisch **	3	Französisch sprechen_skill/L1_Sprachen	0.431	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Sehr gute Kenntnisse in Deutsch und Französisch **	4	geschriebenes Französisch verstehen_skill/T1.1_Beherrschen von Sprachen	0.423	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Sehr gute Kenntnisse in Deutsch und Französisch **	5	Französisch_skill/T1.1_Beherrschen von Sprachen	0.419	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Sehr gute Kenntnisse in Deutsch und Französisch **	6	geschriebenes Französisch verstehen_skill/L1_Sprachen	0.407	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Sehr gute Kenntnisse in Deutsch und Französisch **	7	gesprochenes Französisch verstehen_skill/T1.1_Beherrschen von Sprachen	0.405	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Sehr gute Kenntnisse in Deutsch und Französisch **	8	Französisch schreiben_skill/L1_Sprachen	0.402	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Sehr gute Kenntnisse in Deutsch und Französisch **	9	Französisch sprechen_skill/T1.1_Beherrschen von Sprachen	0.398	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Fremdsprachenkenntnissen **	0	Fremdsprachen_isced-f/0230_Sprachen	0.933	1.0	1	1	1	1
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Fremdsprachenkenntnissen **	1	Fremdsprachen_isced-f/023_Sprachen	0.933	1.0	1	1	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Fremdsprachenkenntnissen **	2	Fremdsprachen_isced-f/0239_Sprachen	0.933	1.0	1	1	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Fremdsprachenkenntnissen **	3	Fremdsprachenerwerb_isced-f/0231_Sprachen	0.913	1.0	1	1	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Fremdsprachenkenntnissen **	4	Fremdsprachen sprechen_skill/S1.15.1_Benutzung von Fremdsprachen	0.845	1.0	1	1	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Fremdsprachenkenntnissen **	5	Fremdsprachen im internationalen Handel anwenden_skill/S1.15.1_Benutzung von Fremdsprachen	0.813	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Fremdsprachenkenntnissen **	6	Fremdsprachen für internationale Karrieren_isced-f/0231_Sprachen	0.804	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Fremdsprachenkenntnissen **	7	Fremdsprachenkenntnisse in der Tourismusbranche anwenden_skill/S1.15.1_Benutzung von Fremdsprachen	0.798	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Fremdsprachenkenntnissen **	8	Fremdsprachenkenntnisse in der Tourismusbranche anwenden_skill/S1.15.1_Benutzung von Fremdsprachen	0.792	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Fremdsprachenkenntnissen **	9	Fremdsprachen in den sozialen Diensten sprechen_skill/S1.15.1_Benutzung von Fremdsprachen	0.776	0.5	1	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Muttersprache Deutsch **	0	Deutsch_skill/L1_Sprachen	0.635	1.0	1	1	1	1
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Muttersprache Deutsch **	1	Deutsch_skill/T1.1_Beherrschen von Sprachen	0.596	1.0	1	1	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Muttersprache Deutsch **	2	Deutsch sprechen_skill/L1_Sprachen	0.533	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Muttersprache Deutsch **	3	geschriebenes Deutsch verstehen_skill/L1_Sprachen	0.532	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Muttersprache Deutsch **	4	geschriebenes Deutsch verstehen_skill/T1.1_Beherrschen von Sprachen	0.521	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Muttersprache Deutsch **	5	Deutsch sprechen_skill/T1.1_Beherrschen von Sprachen	0.492	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Muttersprache Deutsch **	6	gesprochenes Deutsch verstehen_skill/L1_Sprachen	0.458	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Muttersprache Deutsch **	7	gesprochenes Deutsch verstehen_skill/T1.1_Beherrschen von Sprachen	0.433	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Muttersprache Deutsch **	8	Deutschlehrer_isced-f/0114_Fachlehrer und Lehrer	0.431	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Muttersprache Deutsch **	9	geschriebenes Deutsch verstehen_skill/L1_Sprachen	0.423	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Englisch (sehr gut in Wort und Schrift) **	0	Englisch_skill/L1_Sprachen	0.915	1.0	1	1	1	1
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Englisch (sehr gut in Wort und Schrift) **	1	Englisch_skill/T1.1_Beherrschen von Sprachen	0.913	1.0	1	1	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Englisch (sehr gut in Wort und Schrift) **	2	Englisch sprechen_skill/L1_Sprachen	0.836	1.0	1	1	1	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Englisch (sehr gut in Wort und Schrift) **	3	Englisch als Fremdsprache unterrichten_skill/S1.3.1_Unterricht in akademischen oder berufsbildenden Fächern	0.809	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Englisch (sehr gut in Wort und Schrift) **	4	Englisch sprechen_skill/T1.1_Beherrschen von Sprachen	0.806	1.0	1	1	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Englisch (sehr gut in Wort und Schrift) **	5	Englischlehrer_isced-f/0114_Fachlehrer und Lehrer	0.759	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Englisch (sehr gut in Wort und Schrift) **	6	Englischlehrer_isced-f/0114_Fachlehrer und Lehrer	0.748	0.0	0	0	0	0
sjmm_sample_exp-MAPPED2-terms-ontology-mnr-sts-tsdae-jobGBERT	** Englisch (sehr gut in Wort und Schrift) **	7	Englisch schreiben_skill/L1_Sprachen	0.746	1.0	1	1	0	0
